Filename,Commercial PLA
24.79,126.83,0.160
24.79,126.82,0.160
24.79,126.81,0.160
24.79,126.80,0.160
24.80,126.80,0.160
24.80,126.79,0.160
24.80,126.78,0.160
24.80,126.77,0.160
24.80,126.76,0.160
24.81,126.76,0.160
24.81,126.75,0.160
24.81,126.74,0.160
24.81,126.73,0.160
24.81,126.72,0.160
24.81,126.71,0.160
24.82,126.71,0.160
24.82,126.70,0.160
24.82,126.69,0.160
24.82,126.68,0.160
24.82,126.67,0.160
24.82,126.66,0.160
24.83,126.66,0.160
24.83,126.65,0.160
24.83,126.64,0.160
24.83,126.63,0.160
24.83,126.62,0.160
24.83,126.61,0.160
24.83,126.61,0.160
24.84,126.60,0.160
24.84,126.59,0.160
24.84,126.58,0.160
24.84,126.57,0.160
24.84,126.56,0.160
24.84,126.56,0.160
24.85,126.55,0.160
24.85,126.54,0.160
24.85,126.53,0.160
24.85,126.52,0.160
24.85,126.51,0.160
24.86,126.51,0.160
24.86,126.50,0.160
24.86,126.49,0.160
24.86,126.48,0.160
24.86,126.47,0.160
24.86,126.46,0.160
24.87,126.46,0.160
24.87,126.45,0.160
24.87,126.44,0.160
24.87,126.43,0.160
24.87,126.42,0.160
24.87,126.41,0.160
24.88,126.41,0.160
24.88,126.40,0.160
24.88,126.39,0.160
24.88,126.38,0.160
24.88,126.37,0.160
24.88,126.36,0.160
24.88,126.36,0.160
24.89,126.35,0.160
24.89,126.34,0.160
24.89,126.33,0.160
24.89,126.32,0.160
24.89,126.31,0.160
24.89,126.31,0.160
24.90,126.30,0.160
24.90,126.29,0.160
24.90,126.28,0.160
24.90,126.27,0.160
24.90,126.26,0.160
24.91,126.26,0.160
24.91,126.25,0.160
24.91,126.24,0.160
24.91,126.23,0.160
24.91,126.22,0.160
24.91,126.21,0.160
24.92,126.21,0.160
24.92,126.20,0.160
24.92,126.19,0.160
24.92,126.18,0.160
24.92,126.17,0.160
24.92,126.16,0.160
24.93,126.16,0.160
24.93,126.15,0.160
24.93,126.14,0.160
24.93,126.13,0.160
24.93,126.12,0.160
24.93,126.11,0.160
24.93,126.11,0.160
24.94,126.10,0.160
24.94,126.09,0.160
24.94,126.08,0.160
24.94,126.07,0.160
24.94,126.07,0.160
24.94,126.06,0.160
24.95,126.05,0.160
24.95,126.04,0.160
24.95,126.03,0.160
24.95,126.02,0.160
24.95,126.02,0.160
24.96,126.01,0.160
24.96,126.00,0.160
24.96,125.99,0.160
24.96,125.98,0.160
24.96,125.97,0.160
24.96,125.96,0.160
24.97,125.96,0.160
24.97,125.95,0.160
24.97,125.94,0.160
24.97,125.93,0.160
24.97,125.92,0.160
24.97,125.91,0.160
24.98,125.91,0.160
24.98,125.90,0.160
24.98,125.89,0.160
24.98,125.88,0.160
24.98,125.87,0.160
24.98,125.86,0.160
24.98,125.86,0.160
24.99,125.85,0.160
24.99,125.84,0.160
24.99,125.83,0.160
24.99,125.82,0.160
24.99,125.81,0.160
24.99,125.81,0.160
25.00,125.80,0.160
25.00,125.79,0.160
25.00,125.78,0.160
25.00,125.77,0.160
25.00,125.76,0.160
25.01,125.76,0.160
25.01,125.75,0.160
25.01,125.74,0.160
25.01,125.73,0.160
25.01,125.72,0.160
25.01,125.71,0.160
25.02,125.71,0.160
25.02,125.70,0.160
25.02,125.69,0.160
25.02,125.68,0.160
25.02,125.67,0.160
25.02,125.66,0.160
25.03,125.66,0.160
25.03,125.65,0.160
25.03,125.64,0.160
25.03,125.63,0.160
25.03,125.62,0.160
25.03,125.61,0.160
25.03,125.61,0.160
25.04,125.60,0.160
25.04,125.59,0.160
25.04,125.58,0.160
25.04,125.57,0.160
25.04,125.57,0.160
25.04,125.56,0.160
25.05,125.55,0.160
25.05,125.54,0.160
25.05,125.53,0.160
25.05,125.52,0.160
25.05,125.52,0.160
25.06,125.51,0.160
25.06,125.50,0.160
25.06,125.49,0.160
25.06,125.48,0.160
25.06,125.47,0.160
25.06,125.46,0.160
25.07,125.46,0.160
25.07,125.45,0.160
25.07,125.44,0.160
25.07,125.43,0.160
25.07,125.42,0.160
25.07,125.42,0.160
25.08,125.41,0.160
25.08,125.40,0.160
25.08,125.39,0.160
25.08,125.38,0.160
25.08,125.37,0.160
25.08,125.37,0.160
25.08,125.36,0.160
25.09,125.35,0.160
25.09,125.34,0.160
25.09,125.33,0.160
25.09,125.32,0.160
25.09,125.32,0.160
25.09,125.31,0.160
25.10,125.30,0.160
25.10,125.29,0.160
25.10,125.28,0.160
25.10,125.27,0.160
25.10,125.27,0.160
25.11,125.26,0.160
25.11,125.25,0.160
25.11,125.24,0.160
25.11,125.23,0.160
25.11,125.22,0.160
25.11,125.22,0.160
25.12,125.21,0.160
25.12,125.20,0.160
25.12,125.19,0.160
25.12,125.18,0.160
25.12,125.17,0.160
25.12,125.17,0.160
25.13,125.16,0.160
25.13,125.15,0.160
25.13,125.14,0.160
25.13,125.13,0.160
25.13,125.12,0.160
25.13,125.11,0.160
25.13,125.11,0.160
25.14,125.10,0.160
25.14,125.09,0.160
25.14,125.08,0.160
25.14,125.07,0.160
25.14,125.07,0.160
25.14,125.06,0.160
25.15,125.05,0.160
25.15,125.04,0.160
25.15,125.03,0.160
25.15,125.02,0.160
25.15,125.02,0.160
25.16,125.01,0.160
25.16,125.00,0.160
25.16,124.99,0.160
25.16,124.98,0.160
25.16,124.97,0.160
25.16,124.96,0.160
25.17,124.96,0.160
25.17,124.95,0.160
25.17,124.94,0.160
25.17,124.93,0.160
25.17,124.92,0.160
25.17,124.92,0.160
25.18,124.91,0.160
25.18,124.90,0.160
25.18,124.89,0.160
25.18,124.88,0.160
25.18,124.87,0.160
25.18,124.87,0.160
25.18,124.86,0.160
25.19,124.85,0.160
25.19,124.84,0.160
25.19,124.83,0.160
25.19,124.82,0.160
25.19,124.82,0.160
25.19,124.81,0.160
25.20,124.80,0.160
25.20,124.79,0.160
25.20,124.78,0.160
25.20,124.77,0.160
25.20,124.77,0.160
25.21,124.76,0.160
25.21,124.75,0.160
25.21,124.74,0.160
25.21,124.73,0.160
25.21,124.72,0.160
25.21,124.72,0.160
25.22,124.71,0.160
25.22,124.70,0.160
25.22,124.69,0.160
25.22,124.68,0.160
25.22,124.67,0.160
25.22,124.67,0.160
25.23,124.66,0.160
25.23,124.65,0.160
25.23,124.64,0.160
25.23,124.63,0.160
25.23,124.62,0.160
25.23,124.62,0.160
25.23,124.61,0.160
25.24,124.60,0.160
25.24,124.59,0.160
25.24,124.58,0.160
25.24,124.57,0.160
25.24,124.57,0.160
25.24,124.56,0.160
25.25,124.55,0.160
25.25,124.54,0.160
25.25,124.53,0.160
25.25,124.52,0.159
25.25,124.52,0.159
25.26,124.51,0.159
25.26,124.50,0.159
25.26,124.49,0.159
25.26,124.48,0.159
25.26,124.47,0.159
25.26,124.47,0.159
25.27,124.46,0.159
25.27,124.45,0.159
25.27,124.44,0.159
25.27,124.43,0.159
25.27,124.42,0.159
25.27,124.42,0.159
25.28,124.41,0.159
25.28,124.40,0.159
25.28,124.39,0.159
25.28,124.38,0.159
25.28,124.37,0.159
25.28,124.37,0.159
25.28,124.36,0.159
25.29,124.35,0.159
25.29,124.34,0.159
25.29,124.33,0.159
25.29,124.32,0.159
25.29,124.32,0.159
25.29,124.31,0.159
25.30,124.30,0.159
25.30,124.29,0.159
25.30,124.28,0.159
25.30,124.27,0.159
25.30,124.27,0.159
25.31,124.26,0.159
25.31,124.25,0.159
25.31,124.24,0.159
25.31,124.23,0.159
25.31,124.22,0.159
25.31,124.21,0.159
25.32,124.21,0.159
25.32,124.20,0.159
25.32,124.19,0.159
25.32,124.18,0.159
25.32,124.17,0.159
25.32,124.17,0.159
25.33,124.16,0.159
25.33,124.15,0.159
25.33,124.14,0.159
25.33,124.13,0.159
25.33,124.12,0.159
25.33,124.12,0.159
25.33,124.11,0.159
25.34,124.10,0.159
25.34,124.09,0.159
25.34,124.08,0.159
25.34,124.07,0.159
25.34,124.06,0.159
25.34,124.06,0.159
25.35,124.05,0.159
25.35,124.04,0.159
25.35,124.03,0.159
25.35,124.02,0.159
25.35,124.01,0.159
25.36,124.01,0.159
25.36,124.00,0.159
25.36,123.99,0.159
25.36,123.98,0.159
25.36,123.97,0.159
25.36,123.96,0.159
25.37,123.96,0.159
25.37,123.95,0.159
25.37,123.94,0.159
25.37,123.93,0.159
25.37,123.92,0.159
25.37,123.92,0.159
25.38,123.91,0.159
25.38,123.90,0.159
25.38,123.89,0.159
25.38,123.88,0.159
25.38,123.87,0.159
25.38,123.86,0.159
25.38,123.86,0.159
25.39,123.85,0.159
25.39,123.84,0.159
25.39,123.83,0.159
25.39,123.82,0.159
25.39,123.82,0.159
25.39,123.81,0.159
25.40,123.80,0.159
25.40,123.79,0.159
25.40,123.78,0.159
25.40,123.77,0.159
25.40,123.77,0.159
25.41,123.76,0.159
25.41,123.75,0.159
25.41,123.74,0.159
25.41,123.73,0.159
25.41,123.72,0.159
25.41,123.72,0.159
25.42,123.71,0.159
25.42,123.70,0.159
25.42,123.69,0.159
25.42,123.68,0.159
25.42,123.67,0.159
25.42,123.66,0.159
25.43,123.66,0.159
25.43,123.65,0.159
25.43,123.64,0.159
25.43,123.63,0.159
25.43,123.62,0.159
25.43,123.62,0.159
25.43,123.61,0.159
25.44,123.60,0.159
25.44,123.59,0.159
25.44,123.58,0.159
25.44,123.57,0.159
25.44,123.57,0.159
25.44,123.56,0.159
25.45,123.55,0.159
25.45,123.54,0.159
25.45,123.53,0.159
25.45,123.52,0.159
25.45,123.51,0.159
25.46,123.51,0.159
25.46,123.50,0.159
25.46,123.49,0.159
25.46,123.48,0.159
25.46,123.48,0.159
25.46,123.47,0.159
25.47,123.46,0.159
25.47,123.45,0.159
25.47,123.44,0.159
25.47,123.43,0.159
25.47,123.42,0.159
25.47,123.42,0.159
25.48,123.41,0.159
25.48,123.40,0.159
25.48,123.39,0.159
25.48,123.38,0.159
25.48,123.37,0.159
25.48,123.37,0.159
25.48,123.36,0.159
25.49,123.35,0.159
25.49,123.34,0.159
25.49,123.33,0.159
25.49,123.32,0.159
25.49,123.32,0.159
25.49,123.31,0.159
25.50,123.30,0.159
25.50,123.29,0.159
25.50,123.28,0.159
25.50,123.27,0.159
25.50,123.27,0.159
25.51,123.26,0.159
25.51,123.25,0.159
25.51,123.24,0.159
25.51,123.23,0.159
25.51,123.22,0.159
25.51,123.22,0.159
25.52,123.21,0.159
25.52,123.20,0.159
25.52,123.19,0.159
25.52,123.18,0.159
25.52,123.17,0.159
25.52,123.17,0.159
25.53,123.16,0.159
25.53,123.15,0.159
25.53,123.14,0.159
25.53,123.13,0.159
25.53,123.12,0.159
25.53,123.12,0.159
25.53,123.11,0.159
25.54,123.10,0.159
25.54,123.09,0.159
25.54,123.08,0.159
25.54,123.07,0.159
25.54,123.07,0.159
25.54,123.06,0.159
25.55,123.05,0.159
25.55,123.04,0.159
25.55,123.03,0.159
25.55,123.03,0.159
25.55,123.02,0.159
25.56,123.01,0.159
25.56,123.00,0.159
25.56,122.99,0.159
25.56,122.98,0.159
25.56,122.97,0.159
25.56,122.97,0.159
25.57,122.96,0.159
25.57,122.95,0.159
25.57,122.94,0.159
25.57,122.93,0.159
25.57,122.92,0.159
25.57,122.92,0.159
25.58,122.91,0.159
25.58,122.90,0.159
25.58,122.89,0.159
25.58,122.88,0.159
25.58,122.87,0.159
25.58,122.87,0.159
25.58,122.86,0.159
25.59,122.85,0.159
25.59,122.84,0.159
25.59,122.83,0.159
25.59,122.82,0.159
25.59,122.82,0.159
25.59,122.81,0.159
25.60,122.80,0.159
25.60,122.79,0.159
25.60,122.78,0.159
25.60,122.77,0.159
25.60,122.77,0.159
25.61,122.76,0.159
25.61,122.75,0.159
25.61,122.74,0.159
25.61,122.73,0.159
25.61,122.72,0.159
25.61,122.72,0.159
25.62,122.71,0.159
25.62,122.70,0.159
25.62,122.69,0.159
25.62,122.68,0.159
25.62,122.67,0.159
25.62,122.67,0.159
25.63,122.66,0.159
25.63,122.65,0.159
25.63,122.64,0.159
25.63,122.63,0.159
25.63,122.62,0.159
25.63,122.62,0.159
25.63,122.61,0.159
25.64,122.60,0.159
25.64,122.59,0.159
25.64,122.58,0.159
25.64,122.58,0.159
25.64,122.57,0.159
25.64,122.56,0.159
25.65,122.55,0.159
25.65,122.54,0.159
25.65,122.53,0.159
25.65,122.52,0.159
25.65,122.52,0.159
25.66,122.51,0.159
25.66,122.50,0.159
25.66,122.49,0.159
25.66,122.48,0.159
25.66,122.47,0.159
25.66,122.47,0.159
25.67,122.46,0.159
25.67,122.45,0.159
25.67,122.44,0.159
25.67,122.43,0.159
25.67,122.43,0.159
25.67,122.42,0.159
25.68,122.41,0.159
25.68,122.40,0.159
25.68,122.39,0.159
25.68,122.38,0.159
25.68,122.37,0.159
25.68,122.37,0.159
25.68,122.36,0.159
25.69,122.35,0.159
25.69,122.34,0.159
25.69,122.33,0.159
25.69,122.32,0.159
25.69,122.32,0.159
25.69,122.31,0.159
25.70,122.30,0.159
25.70,122.29,0.159
25.70,122.28,0.159
25.70,122.27,0.159
25.70,122.27,0.159
25.71,122.26,0.159
25.71,122.25,0.159
25.71,122.24,0.159
25.71,122.23,0.159
25.71,122.22,0.159
25.71,122.22,0.159
25.72,122.21,0.159
25.72,122.20,0.159
25.72,122.19,0.159
25.72,122.18,0.159
25.72,122.18,0.159
25.72,122.17,0.159
25.73,122.16,0.159
25.73,122.15,0.159
25.73,122.14,0.159
25.73,122.13,0.159
25.73,122.13,0.159
25.73,122.12,0.159
25.73,122.11,0.159
25.74,122.10,0.159
25.74,122.09,0.159
25.74,122.08,0.159
25.74,122.08,0.159
25.74,122.07,0.159
25.74,122.06,0.159
25.75,122.05,0.159
25.75,122.04,0.159
25.75,122.03,0.159
25.75,122.02,0.159
25.75,122.02,0.159
25.76,122.01,0.159
25.76,122.00,0.159
25.76,121.99,0.159
25.76,121.98,0.159
25.76,121.97,0.159
25.76,121.97,0.159
25.77,121.96,0.159
25.77,121.95,0.159
25.77,121.94,0.159
25.77,121.93,0.159
25.77,121.93,0.159
25.77,121.92,0.159
25.78,121.91,0.159
25.78,121.90,0.159
25.78,121.89,0.159
25.78,121.88,0.159
25.78,121.88,0.159
25.78,121.87,0.159
25.78,121.86,0.159
25.79,121.85,0.159
25.79,121.84,0.159
25.79,121.83,0.159
25.79,121.83,0.159
25.79,121.82,0.159
25.79,121.81,0.159
25.80,121.80,0.159
25.80,121.79,0.159
25.80,121.79,0.159
25.80,121.78,0.159
25.80,121.77,0.159
25.81,121.76,0.159
25.81,121.75,0.159
25.81,121.74,0.159
25.81,121.73,0.159
25.81,121.73,0.159
25.81,121.72,0.159
25.82,121.71,0.159
25.82,121.70,0.159
25.82,121.69,0.159
25.82,121.68,0.159
25.82,121.68,0.159
25.82,121.67,0.159
25.83,121.66,0.159
25.83,121.65,0.159
25.83,121.64,0.159
25.83,121.63,0.159
25.83,121.63,0.159
25.83,121.62,0.159
25.83,121.61,0.159
25.84,121.60,0.159
25.84,121.59,0.159
25.84,121.58,0.159
25.84,121.58,0.159
25.84,121.57,0.159
25.84,121.56,0.159
25.85,121.55,0.159
25.85,121.54,0.159
25.85,121.53,0.159
25.85,121.53,0.159
25.85,121.52,0.159
25.86,121.51,0.159
25.86,121.50,0.159
25.86,121.49,0.159
25.86,121.49,0.159
25.86,121.48,0.159
25.86,121.47,0.159
25.87,121.46,0.159
25.87,121.45,0.159
25.87,121.44,0.159
25.87,121.43,0.159
25.87,121.43,0.159
25.87,121.42,0.159
25.88,121.41,0.159
25.88,121.40,0.159
25.88,121.39,0.159
25.88,121.38,0.159
25.88,121.38,0.159
25.88,121.37,0.159
25.88,121.36,0.159
25.89,121.35,0.159
25.89,121.34,0.159
25.89,121.33,0.159
25.89,121.33,0.159
25.89,121.32,0.159
25.89,121.31,0.159
25.90,121.30,0.159
25.90,121.29,0.159
25.90,121.29,0.159
25.90,121.28,0.159
25.90,121.27,0.159
25.91,121.26,0.159
25.91,121.25,0.159
25.91,121.24,0.159
25.91,121.24,0.159
25.91,121.23,0.159
25.91,121.22,0.159
25.92,121.21,0.159
25.92,121.20,0.159
25.92,121.19,0.159
25.92,121.19,0.159
25.92,121.18,0.159
25.92,121.17,0.159
25.93,121.16,0.159
25.93,121.15,0.159
25.93,121.15,0.159
25.93,121.14,0.159
25.93,121.13,0.159
25.93,121.12,0.159
25.93,121.11,0.159
25.94,121.10,0.159
25.94,121.09,0.159
25.94,121.09,0.159
25.94,121.08,0.159
25.94,121.07,0.159
25.94,121.06,0.159
25.95,121.05,0.159
25.95,121.05,0.159
25.95,121.04,0.159
25.95,121.03,0.159
25.95,121.02,0.159
25.96,121.01,0.159
25.96,121.00,0.159
25.96,120.99,0.159
25.96,120.99,0.159
25.96,120.98,0.159
25.96,120.97,0.159
25.97,120.96,0.159
25.97,120.95,0.159
25.97,120.94,0.159
25.97,120.94,0.159
25.97,120.93,0.159
25.97,120.92,0.159
25.98,120.91,0.159
25.98,120.90,0.159
25.98,120.89,0.159
25.98,120.89,0.159
25.98,120.88,0.159
25.98,120.87,0.159
25.98,120.86,0.159
25.99,120.85,0.159
25.99,120.84,0.159
25.99,120.84,0.159
25.99,120.83,0.159
25.99,120.82,0.159
25.99,120.81,0.159
26.00,120.80,0.159
26.00,120.79,0.159
26.00,120.79,0.159
26.00,120.78,0.159
26.00,120.77,0.159
26.01,120.76,0.159
26.01,120.75,0.159
26.01,120.74,0.159
26.01,120.74,0.159
26.01,120.73,0.159
26.01,120.72,0.159
26.02,120.71,0.159
26.02,120.70,0.159
26.02,120.70,0.159
26.02,120.69,0.159
26.02,120.68,0.159
26.02,120.67,0.159
26.03,120.66,0.159
26.03,120.65,0.159
26.03,120.64,0.159
26.03,120.64,0.159
26.03,120.63,0.159
26.03,120.62,0.159
26.03,120.61,0.159
26.04,120.60,0.159
26.04,120.59,0.159
26.04,120.59,0.159
26.04,120.58,0.159
26.04,120.57,0.159
26.04,120.56,0.159
26.05,120.55,0.159
26.05,120.54,0.159
26.05,120.54,0.159
26.05,120.53,0.159
26.05,120.52,0.159
26.06,120.51,0.159
26.06,120.50,0.159
26.06,120.49,0.159
26.06,120.49,0.159
26.06,120.48,0.159
26.06,120.47,0.159
26.07,120.46,0.159
26.07,120.45,0.159
26.07,120.44,0.159
26.07,120.44,0.159
26.07,120.43,0.159
26.07,120.42,0.159
26.08,120.41,0.159
26.08,120.40,0.159
26.08,120.39,0.159
26.08,120.38,0.159
26.08,120.38,0.159
26.08,120.37,0.159
26.08,120.36,0.159
26.09,120.35,0.159
26.09,120.34,0.159
26.09,120.34,0.159
26.09,120.33,0.159
26.09,120.32,0.159
26.09,120.31,0.159
26.10,120.30,0.159
26.10,120.29,0.159
26.10,120.29,0.159
26.10,120.28,0.159
26.10,120.27,0.159
26.11,120.26,0.159
26.11,120.25,0.159
26.11,120.24,0.159
26.11,120.24,0.159
26.11,120.23,0.159
26.11,120.22,0.159
26.12,120.21,0.159
26.12,120.20,0.159
26.12,120.19,0.159
26.12,120.19,0.159
26.12,120.18,0.159
26.12,120.17,0.159
26.13,120.16,0.159
26.13,120.15,0.159
26.13,120.14,0.159
26.13,120.14,0.159
26.13,120.13,0.159
26.13,120.12,0.159
26.13,120.11,0.159
26.14,120.10,0.159
26.14,120.09,0.159
26.14,120.09,0.159
26.14,120.08,0.159
26.14,120.07,0.159
26.14,120.06,0.159
26.15,120.05,0.159
26.15,120.04,0.159
26.15,120.04,0.159
26.15,120.03,0.159
26.15,120.02,0.159
26.16,120.01,0.159
26.16,120.00,0.158
26.16,119.99,0.158
26.16,119.99,0.158
26.16,119.98,0.158
26.16,119.97,0.158
26.17,119.96,0.158
26.17,119.95,0.158
26.17,119.94,0.158
26.17,119.94,0.158
26.17,119.93,0.158
26.17,119.92,0.158
26.18,119.91,0.158
26.18,119.90,0.158
26.18,119.90,0.158
26.18,119.89,0.158
26.18,119.88,0.158
26.18,119.87,0.158
26.18,119.86,0.158
26.19,119.85,0.158
26.19,119.85,0.158
26.19,119.84,0.158
26.19,119.83,0.158
26.19,119.82,0.158
26.19,119.81,0.158
26.20,119.80,0.158
26.20,119.80,0.158
26.20,119.79,0.158
26.20,119.78,0.158
26.20,119.77,0.158
26.21,119.76,0.158
26.21,119.75,0.158
26.21,119.74,0.158
26.21,119.74,0.158
26.21,119.73,0.158
26.21,119.72,0.158
26.22,119.71,0.158
26.22,119.70,0.158
26.22,119.69,0.158
26.22,119.69,0.158
26.22,119.68,0.158
26.22,119.67,0.158
26.23,119.66,0.158
26.23,119.65,0.158
26.23,119.64,0.158
26.23,119.64,0.158
26.23,119.63,0.158
26.23,119.62,0.158
26.23,119.61,0.158
26.24,119.60,0.158
26.24,119.59,0.158
26.24,119.59,0.158
26.24,119.58,0.158
26.24,119.57,0.158
26.24,119.56,0.158
26.25,119.55,0.158
26.25,119.54,0.158
26.25,119.54,0.158
26.25,119.53,0.158
26.25,119.52,0.158
26.26,119.51,0.158
26.26,119.50,0.158
26.26,119.50,0.158
26.26,119.49,0.158
26.26,119.48,0.158
26.26,119.47,0.158
26.27,119.46,0.158
26.27,119.45,0.158
26.27,119.45,0.158
26.27,119.44,0.158
26.27,119.43,0.158
26.27,119.42,0.158
26.28,119.41,0.158
26.28,119.40,0.158
26.28,119.40,0.158
26.28,119.39,0.158
26.28,119.38,0.158
26.28,119.37,0.158
26.28,119.36,0.158
26.29,119.35,0.158
26.29,119.35,0.158
26.29,119.34,0.158
26.29,119.33,0.158
26.29,119.32,0.158
26.29,119.31,0.158
26.30,119.30,0.158
26.30,119.30,0.158
26.30,119.29,0.158
26.30,119.28,0.158
26.30,119.27,0.158
26.31,119.26,0.158
26.31,119.25,0.158
26.31,119.25,0.158
26.31,119.24,0.158
26.31,119.23,0.158
26.31,119.22,0.158
26.32,119.21,0.158
26.32,119.20,0.158
26.32,119.20,0.158
26.32,119.19,0.158
26.32,119.18,0.158
26.32,119.17,0.158
26.33,119.16,0.158
26.33,119.15,0.158
26.33,119.15,0.158
26.33,119.14,0.158
26.33,119.13,0.158
26.33,119.12,0.158
26.33,119.11,0.158
26.34,119.10,0.158
26.34,119.10,0.158
26.34,119.09,0.158
26.34,119.08,0.158
26.34,119.07,0.158
26.34,119.06,0.158
26.35,119.05,0.158
26.35,119.05,0.158
26.35,119.04,0.158
26.35,119.03,0.158
26.35,119.02,0.158
26.36,119.01,0.158
26.36,119.00,0.158
26.36,119.00,0.158
26.36,118.99,0.158
26.36,118.98,0.158
26.36,118.97,0.158
26.37,118.96,0.158
26.37,118.95,0.158
26.37,118.95,0.158
26.37,118.94,0.158
26.37,118.93,0.158
26.37,118.92,0.158
26.38,118.91,0.158
26.38,118.90,0.158
26.38,118.90,0.158
26.38,118.89,0.158
26.38,118.88,0.158
26.38,118.87,0.158
26.38,118.86,0.158
26.39,118.85,0.158
26.39,118.85,0.158
26.39,118.84,0.158
26.39,118.83,0.158
26.39,118.82,0.158
26.39,118.81,0.158
26.40,118.80,0.158
26.40,118.80,0.158
26.40,118.79,0.158
26.40,118.78,0.158
26.40,118.77,0.158
26.41,118.76,0.158
26.41,118.75,0.158
26.41,118.75,0.158
26.41,118.74,0.158
26.41,118.73,0.158
26.41,118.72,0.158
26.42,118.71,0.158
26.42,118.70,0.158
26.42,118.70,0.158
26.42,118.69,0.158
26.42,118.68,0.158
26.42,118.67,0.158
26.43,118.66,0.158
26.43,118.65,0.158
26.43,118.65,0.158
26.43,118.64,0.158
26.43,118.63,0.158
26.43,118.62,0.158
26.43,118.61,0.158
26.44,118.60,0.158
26.44,118.60,0.158
26.44,118.59,0.158
26.44,118.58,0.158
26.44,118.57,0.158
26.44,118.56,0.158
26.45,118.55,0.158
26.45,118.55,0.158
26.45,118.54,0.158
26.45,118.53,0.158
26.45,118.52,0.158
26.46,118.51,0.158
26.46,118.50,0.158
26.46,118.50,0.158
26.46,118.49,0.158
26.46,118.48,0.158
26.46,118.47,0.158
26.47,118.46,0.158
26.47,118.45,0.158
26.47,118.45,0.158
26.47,118.44,0.158
26.47,118.43,0.158
26.47,118.42,0.158
26.48,118.41,0.158
26.48,118.40,0.158
26.48,118.40,0.158
26.48,118.39,0.158
26.48,118.38,0.158
26.48,118.37,0.158
26.48,118.36,0.158
26.49,118.36,0.158
26.49,118.35,0.158
26.49,118.34,0.158
26.49,118.33,0.158
26.49,118.32,0.158
26.49,118.31,0.158
26.50,118.30,0.158
26.50,118.30,0.158
26.50,118.29,0.158
26.50,118.28,0.158
26.50,118.27,0.158
26.51,118.26,0.158
26.51,118.25,0.158
26.51,118.25,0.158
26.51,118.24,0.158
26.51,118.23,0.158
26.51,118.22,0.158
26.52,118.21,0.158
26.52,118.21,0.158
26.52,118.20,0.158
26.52,118.19,0.158
26.52,118.18,0.158
26.52,118.17,0.158
26.53,118.16,0.158
26.53,118.15,0.158
26.53,118.15,0.158
26.53,118.14,0.158
26.53,118.13,0.158
26.53,118.12,0.158
26.53,118.11,0.158
26.54,118.11,0.158
26.54,118.10,0.158
26.54,118.09,0.158
26.54,118.08,0.158
26.54,118.07,0.158
26.54,118.06,0.158
26.55,118.06,0.158
26.55,118.05,0.158
26.55,118.04,0.158
26.55,118.03,0.158
26.55,118.02,0.158
26.56,118.01,0.158
26.56,118.01,0.158
26.56,118.00,0.158
26.56,117.99,0.158
26.56,117.98,0.158
26.56,117.97,0.158
26.57,117.96,0.158
26.57,117.96,0.158
26.57,117.95,0.158
26.57,117.94,0.158
26.57,117.93,0.158
26.57,117.92,0.158
26.58,117.91,0.158
26.58,117.91,0.158
26.58,117.90,0.158
26.58,117.89,0.158
26.58,117.88,0.158
26.58,117.87,0.158
26.58,117.86,0.158
26.59,117.86,0.158
26.59,117.85,0.158
26.59,117.84,0.158
26.59,117.83,0.158
26.59,117.82,0.158
26.59,117.81,0.158
26.60,117.81,0.158
